from_id,to_id,weight,distance
"Berlin, DE","Southend-on-Sea, Essex, GB",2,880.76
"Berlin, DE","Frankfurt am Main, DE",98,431.24000000000007
"Berlin, DE","Budapest, HU",15,674.12
"Berlin, DE","Stuttgart, DE",26,508.0
"Berlin, DE","Zurich, CH",77,650.17
"Berlin, DE","Thessaloniki, GR",8,1500.52
"Berlin, DE","Düsseldorf, DE",17,477.81
"Berlin, DE","Köln (Cologne), DE",37,469.36
"Berlin, DE","Segrate (MI), IT",15,828.43
"Berlin, DE","Funchal, PT",6,3264.3000000000006
"Berlin, DE","Madrid, ES",22,1860.57
"Berlin, DE","Luton, Luton, GB",9,947.14
"Berlin, DE","Istanbul, TR",53,1716.58
"Berlin, DE","Edinburgh, GB",12,1165.38
"Berlin, DE","Camberley, Surrey, GB",1,990.88
"Berlin, DE","Dublin, IE",26,1326.82
"Berlin, DE","Friedrichshafen, DE",6,594.1999999999999
"Berlin, DE","Barcelona, ES",36,1502.4399999999998
"Berlin, DE","Tenerife, ES",1,3642.36
"Berlin, DE","Luxembourg, LU",10,593.56
"Berlin, DE","Rome, IT",24,1177.03
"Berlin, DE","Spata-Artemida, GR",10,1796.72
"Berlin, DE","Oslo (Gardermoen), NO",15,883.2800000000001
"Berlin, DE","Amsterdam, NL",41,593.4000000000001
"Berlin, DE","Helsinki (Vantaa), FI",25,1128.86
"Berlin, DE","Manchester, Greater Manchester, GB",21,1063.11
"Berlin, DE","Jasionka, PL",1,643.47
"Berlin, DE","Birmingham, West Midlands, GB",8,1032.61
"Berlin, DE","Nîmes/Garons, FR",1,1169.09
"Berlin, DE","Geneva, CH",12,865.7000000000002
"Berlin, DE","Warsaw, PL",13,505.71
"Berlin, DE","Stockholm, SE",23,840.09
"Berlin, DE","Bordeaux, FR",2,1335.7
"Berlin, DE","Ferno (VA), IT",8,825.1
"Berlin, DE","Ronchi dei Legionari/Trieste, IT",3,726.58
"Berlin, DE","Bristol, GB",4,1116.42
"Berlin, DE","Seville, ES",2,2243.15
"Berlin, DE","Bologna, IT",5,885.32
"Berlin, DE","Maastricht, NL",1,557.2
"Berlin, DE","Bern, CH",2,743.77
"Berlin, DE","Bucharest, RO",10,1269.72
"Berlin, DE","Antalya, TR",5,2185.92
"Berlin, DE","Málaga, ES",17,2240.8699999999994
"Berlin, DE","Alicante, ES",6,1905.67
"Berlin, DE","Tallinn, EE",3,1052.69
"Berlin, DE","Palermo, IT",3,1580.89
"Berlin, DE","Valletta, MT",3,1838.13
"Berlin, DE","Liverpool, GB",2,1100.97
"Berlin, DE","Porto, PT",4,2078.36
"Berlin, DE","Faro, PT",6,2389.25
"Bern, CH","London, GB",6,748.5100000000001
"Bern, CH","Orio al Serio (BG), IT",1,218.96
"Bern, CH","Stockholm, SE",2,1558.61
"Bern, CH","Madrid, ES",4,1150.22
"Bern, CH","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",1,705.13
"Bern, CH","Kidlington, Oxfordshire, GB",1,840.07
"Bern, CH","Braunschweig, DE",1,640.1
"Bern, CH","Düsseldorf, DE",1,489.58
"Biarritz, FR","Paris, FR",37,710.1299999999999
"Biarritz, FR","Colombier-Saugnieu, Rhône, FR",14,580.45
"Biarritz, FR","Charleroi, BE",2,899.79
"Billund, DK","Copenhagen, DK",32,219.77
"Billund, DK","Katowice, PL",3,882.4900000000001
"Billund, DK","Stockholm, SE",11,668.53
"Billund, DK","Frankfurt am Main, DE",18,636.5899999999999
"Billund, DK","Jönköping, SE",1,374.0
"Billund, DK","Warsaw, PL",5,862.6900000000002
"Billund, DK","Amsterdam, NL",34,477.25
"Billund, DK","Vila Baleira, PT",1,3196.12
"Billund, DK","Oslo (Gardermoen), NO",10,508.25
"Billund, DK","Istanbul, TR",3,2176.52
"Billund, DK","Birmingham, West Midlands, GB",7,798.2699999999999
"Billund, DK","Bucharest, RO",4,1726.1
"Billund, DK","Köln (Cologne), DE",5,558.23
"Billund, DK","Aalborg, DK",2,156.52
"Billund, DK","Roskilde, DK",2,187.33
"Billund, DK","Göteborg, SE",1,282.93
"Billund, DK","Hannover, DE",4,366.25
"Billund, DK","Riga, LV",2,924.03
"Billund, DK","Schkeuditz, DE",5,521.35
"Billund, DK","Paris, FR",15,853.9799999999999
"Billund, DK","Málaga, ES",4,2356.3
"Billund, DK","London, GB",16,766.69
"Birmingham, West Midlands, GB","Funchal, PT",3,2506.46
"Birmingham, West Midlands, GB","Amsterdam, NL",42,442.13
"Birmingham, West Midlands, GB","Dublin, IE",75,321.25
"Birmingham, West Midlands, GB","Düsseldorf, DE",11,598.36
"Birmingham, West Midlands, GB","Munich, DE",11,1059.84
"Birmingham, West Midlands, GB","Frankfurt am Main, DE",22,765.72
"Birmingham, West Midlands, GB","Faro, PT",12,1783.96
"Birmingham, West Midlands, GB","Glasgow, GB",14,418.26000000000005
"Birmingham, West Midlands, GB","El Matorral, ES",1,2849.98
"Birmingham, West Midlands, GB","Prestwick, South Ayrshire, GB",1,386.02
"Birmingham, West Midlands, GB","Geneva, CH",21,894.3
"Birmingham, West Midlands, GB","Istanbul, TR",15,2632.65
"Birmingham, West Midlands, GB","Alicante, ES",21,1578.5
"Birmingham, West Midlands, GB","Billund, DK",6,798.27
"Birmingham, West Midlands, GB","Oslo (Gardermoen), NO",1,1165.79
"Birmingham, West Midlands, GB","Budapest, HU",6,1584.26
"Birmingham, West Midlands, GB","Málaga, ES",20,1767.69
"Birmingham, West Midlands, GB","Ferno (VA), IT",2,1074.41
"Birmingham, West Midlands, GB","Valletta, MT",10,2244.65
"Birmingham, West Midlands, GB","Balice, PL",16,1515.37
"Birmingham, West Midlands, GB","Bucharest, RO",13,2215.29
"Birmingham, West Midlands, GB","Rome, IT",7,1591.99
"Birmingham, West Midlands, GB","Belfast, GB",71,373.43
"Birmingham, West Midlands, GB","Edinburgh, GB",24,402.83
"Birmingham, West Midlands, GB","Paris, FR",32,448.56
"Birmingham, West Midlands, GB","Seville, ES",3,1702.7300000000002
"Birmingham, West Midlands, GB","Barcelona, ES",19,1273.75
"Birmingham, West Midlands, GB","Berlin, DE",7,1032.61
"Birmingham, West Midlands, GB","Shannon, IE",4,485.53
"Birmingham, West Midlands, GB","Copenhagen, DK",6,1001.9900000000001
"Birmingham, West Midlands, GB","Porto, PT",5,1351.47
"Birmingham, West Midlands, GB","Charlestown, IE",3,497.85999999999996
"Birmingham, West Midlands, GB","Valencia, ES",1,1444.87
"Birmingham, West Midlands, GB","Stockholm, SE",1,1445.45
"Birmingham, West Midlands, GB","Caselle (VR), IT",5,1208.72
"Birmingham, West Midlands, GB","Bydgoszcz, PL",3,1324.6
"Birmingham, West Midlands, GB","Prague, CZ",6,1141.2299999999998
"Birmingham, West Midlands, GB","Palma de Mallorca, ES",4,1475.18
"Birmingham, West Midlands, GB","Beauvais, FR",3,429.26
"Birmingham, West Midlands, GB","Madrid, ES",5,1344.8
"Birmingham, West Midlands, GB","Łódź, PL",2,1441.9
"Birmingham, West Midlands, GB","Orio al Serio (BG), IT",4,1122.74
"Birmingham, West Midlands, GB","Tenerife, ES",3,2951.4499999999994
"Birmingham, West Midlands, GB","Cork, IE",5,464.93999999999994
"Birmingham, West Midlands, GB","Zurich, CH",7,921.13
"Birmingham, West Midlands, GB","Aberdeen, GB",12,528.7399999999999
"Blackpool, GB","Grimsby, Lincolnshire, GB",2,177.79
"Blackpool, GB","Nottingham, Leicestershire, GB",2,153.97
"Bodrum, TR","Istanbul, TR",40,442.68
"Bodø, NO","Trondheim, NO",80,452.6700000000001
"Bodø, NO","Oslo (Gardermoen), NO",55,802.7
"Bologna, IT","Paris, FR",35,866.49
"Bologna, IT","Vienna, AT",12,567.61
"Bologna, IT","Seville, ES",4,1640.55
"Bologna, IT","Valencia, ES",3,1121.07
"Bologna, IT","Munich, DE",21,426.2900000000001
"Bologna, IT","Düsseldorf, DE",4,822.78
"Bologna, IT","Madrid, ES",29,1307.07
"Bologna, IT","Palermo, IT",16,728.15
"Bologna, IT","Köln (Cologne), DE",8,768.95
"Bologna, IT","London, GB",31,1142.85
"Bologna, IT","Zurich, CH",11,387.8
"Bologna, IT","Barcelona, ES",23,831.32
"Bologna, IT","Manchester, Greater Manchester, GB",2,1389.36
"Bologna, IT","Balice, PL",6,887.86
"Bologna, IT","Geneva, CH",2,446.51
"Bologna, IT","Rome, IT",16,317.59999999999997
"Bologna, IT","Bucharest, RO",14,1172.58
"Bologna, IT","Dublin, IE",3,1610.8
"Bologna, IT","Copenhagen, DK",10,1236.11
"Bologna, IT","Beauvais, FR",6,884.08
"Bologna, IT","Frankfurt am Main, DE",23,644.29
"Bologna, IT","Schkeuditz, DE",5,768.81
"Bologna, IT","Amsterdam, NL",19,988.4599999999999
"Bologna, IT","Budapest, HU",6,687.7800000000001
"Bologna, IT","Istanbul, TR",21,1489.44
"Bologna, IT","Porto, PT",2,1662.91
"Bologna, IT","Reggio Calabria, IT",5,805.5899999999999
"Bologna, IT","Ferno (VA), IT",7,235.03
"Bologna, IT","Luton, Luton, GB",5,1185.75
"Bologna, IT","Alghero, IT",3,498.53
"Bologna, IT","Luxembourg, LU",2,683.95
"Bologna, IT","Nowy Dwór Mazowiecki, PL",3,1116.48
"Bologna, IT","Charleroi, BE",10,834.4100000000001
"Bologna, IT","Berlin, DE",5,885.32
"Bologna, IT","Eindhoven, NL",3,885.25
"Bologna, IT","Lamezia Terme (CZ), IT",10,748.71
"Bologna, IT","Málaga, ES",4,1589.54
"Bolzano (BZ), IT","Billund, DK",1,1042.93
"Bolzano (BZ), IT","Seville, ES",1,1737.23
"Boos, FR","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",1,258.96
"Bordeaux, FR","Paris, FR",62,545.72
"Bordeaux, FR","Saint-Jacques-de-la-Lande, Ille-et-Vilaine, FR",3,368.72
"Bordeaux, FR","Geneva, CH",14,553.97
"Bordeaux, FR","Barcelona, ES",12,453.49
"Bordeaux, FR","Madrid, ES",19,545.59
"Bordeaux, FR","Marignane, Bouches-du-Rhône, FR",21,497.57
"Bordeaux, FR","Nantes, FR",4,267.57
"Bordeaux, FR","Colombier-Saugnieu, Rhône, FR",33,464.97
"Bordeaux, FR","Amsterdam, NL",20,923.65
"Bordeaux, FR","London, GB",19,744.5099999999999
"Bordeaux, FR","Cardiff, GB",2,755.81
"Bordeaux, FR","Berlin, DE",2,1335.7
"Bordeaux, FR","Zaventem, BE",3,778.2800000000001
"Bordeaux, FR","Lesquin, FR",6,698.84
"Bordeaux, FR","Istanbul, TR",6,2437.54
"Bordeaux, FR","Manchester, Greater Manchester, GB",2,954.22
"Bordeaux, FR","Ferno (VA), IT",6,744.44
"Bordeaux, FR","Dublin, IE",5,1037.19
"Bordeaux, FR","Porto, PT",8,759.51
"Bordeaux, FR","Strasbourg, FR",7,757.79
"Bordeaux, FR","Luton, Luton, GB",4,783.9
"Bordeaux, FR","Rome, IT",12,1113.54
"Bordeaux, FR","Prague, CZ",2,1266.08
"Bordeaux, FR","Frankfurt am Main, DE",3,904.7999999999998
"Bordeaux, FR","Alicante, ES",1,728.05
"Bournemouth, GB","Luton, Luton, GB",1,158.91
"Bournemouth, GB","Wrocław, PL",3,1308.68
"Bournemouth, GB","Balice, PL",3,1528.28
"Bournemouth, GB","Madrid, ES",1,1159.45
"Bournemouth, GB","Geneva, CH",7,772.53
"Bournemouth, GB","Alicante, ES",5,1393.4
"Bournemouth, GB","Funchal, PT",1,2351.85
"Bournemouth, GB","Belfast, GB",1,513.8
"Bratislava, SK","Frankfurt am Main, DE",1,662.59
"Bratislava, SK","Lamezia Terme (CZ), IT",5,1033.03
"Bratislava, SK","Košice, SK",11,302.27
"Bratislava, SK","Barcelona, ES",12,1415.05
"Bratislava, SK","Thessaloniki, GR",3,965.44
"Bratislava, SK","Eindhoven, NL",2,923.08
"Bratislava, SK","London, GB",9,1288.4299999999998
"Bratislava, SK","Genova (GE), IT",1,766.42
"Bratislava, SK","Schkeuditz, DE",5,508.12000000000006
"Bratislava, SK","Rome, IT",6,801.69
"Bratislava, SK","Alicante, ES",7,1804.2800000000002
"Bratislava, SK","Dublin, IE",5,1740.7699999999998
"Bratislava, SK","Charleroi, BE",3,957.5499999999998
"Bratislava, SK","Ferno (VA), IT",6,703.2599999999999
"Bratislava, SK","Manchester, Greater Manchester, GB",5,1481.06
"Bratislava, SK","Edinburgh, GB",2,1642.44
"Bratislava, SK","Spata-Artemida, GR",5,1261.37
"Bratislava, SK","Oslo (Gardermoen), NO",3,1393.4399999999998
"Bratislava, SK","Larnaca, CY",2,2004.64
"Bratislava, SK","Warsaw, PL",2,522.16
"Bratislava, SK","Valletta, MT",3,1388.47
"Bratislava, SK","Catania, IT",1,1202.84
"Braunschweig, DE","Frankfurt am Main, DE",3,290.45
"Braunschweig, DE","Manching, DE",6,406.6000000000001
"Braunschweig, DE","Munich, DE",1,449.47
"Bremen, DE","Frankfurt am Main, DE",25,336.2
"Bremen, DE","Munich, DE",28,562.78
"Bremen, DE","Amsterdam, NL",18,283.48
"Bremen, DE","Toulouse/Blagnac, FR",3,1180.84
"Bremen, DE","Zurich, CH",4,621.67
"Bremen, DE","Vienna, AT",4,775.78
"Bremen, DE","London, GB",12,624.25
"Bremen, DE","Istanbul, TR",12,2015.78
"Brest, FR","Cardiff, GB",1,336.8
"Brest, FR","Marignane, Bouches-du-Rhône, FR",8,928.8300000000002
"Brest, FR","Paris, FR",23,496.55
"Brest, FR","London, GB",3,462.21
"Brest, FR","Colombier-Saugnieu, Rhône, FR",14,780.26
"Brest, FR","Toulouse/Blagnac, FR",2,696.95
"Brest, FR","Rome, IT",2,1509.28
"Bristol, GB","El Matorral, ES",1,2713.96
"Bristol, GB","Belfast, GB",27,424.87000000000006
"Bristol, GB","Glasgow, GB",24,511.84999999999997
"Bristol, GB","Inverness, GB",6,690.33
"Bristol, GB","Edinburgh, GB",34,509.75
"Bristol, GB","Paris, FR",23,421.23
"Bristol, GB","Copenhagen, DK",10,1117.3800000000003
"Bristol, GB","Budapest, HU",7,1630.31
"Bristol, GB","Dublin, IE",35,331.03
"Bristol, GB","Cork, IE",9,401.89000000000004
"Bristol, GB","Málaga, ES",22,1641.46
"Bristol, GB","Kaunas, LT",1,1818.18
"Bristol, GB","Balice, PL",15,1584.0600000000002
"Bristol, GB","Alicante, ES",26,1466.4
"Bristol, GB","Funchal, PT",4,2370.64
"Bristol, GB","Newcastle upon Tyne, Tyne and Wear, GB",14,412.19
"Bristol, GB","Palma de Mallorca, ES",2,1381.6
"Bristol, GB","Ferno (VA), IT",4,1056.26
"Bristol, GB","Barcelona, ES",16,1179.6400000000003
"Bristol, GB","Geneva, CH",32,861.98
"Bristol, GB","Amsterdam, NL",35,523.83
"Bristol, GB","Capannori (LU), IT",1,1300.16
"Bristol, GB","Tenerife, ES",3,2815.0399999999995
"Bristol, GB","Caselle Torinese (TO), IT",4,1028.1
"Bristol, GB","Gdańsk, PL",2,1453.94
"Bristol, GB","Madrid, ES",12,1219.86
"Bristol, GB","Barrow-in-Furness, GB",9,307.61
"Bristol, GB","Toulouse/Blagnac, FR",4,914.61
"Bristol, GB","Bucharest, RO",5,2259.4
"Bristol, GB","Porto, PT",7,1215.43
"Bristol, GB","Prague, CZ",9,1200.29
"Bristol, GB","Aberdeen, GB",4,647.98
"Bristol, GB","Andrézieux-Bouthéon, Loire, FR",1,829.47
"Bristol, GB","Berlin, DE",4,1116.42
"Bristol, GB","Lisbon, PT",6,1487.63
"Bristol, GB","Valletta, MT",4,2202.9
"Bristol, GB","Melilla, ES",1,1790.62
"Bristol, GB","Rome, IT",7,1567.03
"Bristol, GB","Orio al Serio (BG), IT",3,1111.59
"Bristol, GB","Faro, PT",13,1650.3900000000003
"Brno, CZ","Prague, CZ",3,204.65
"Brno, CZ","London, GB",6,1213.71
"Brno, CZ","Nuremberg, DE",5,408.74
"Brno, CZ","Schkeuditz, DE",5,405.02
"Broughton, GB","Bremen, DE",2,784.64
"Broughton, GB","Grimsby, Lincolnshire, GB",1,179.86
"Broughton, GB","Köln (Cologne), DE",1,737.9
"Bucharest, RO","London, GB",44,2079.32
"Bucharest, RO","Larnaca, CY",4,1251.05
"Bucharest, RO","Frankfurt am Main, DE",22,1452.81
"Bucharest, RO","Marignane, Bouches-du-Rhône, FR",4,1671.21
"Bucharest, RO","Barcelona, ES",16,1981.77
"Bucharest, RO","Luton, Luton, GB",27,2109.67
"Bucharest, RO","Valletta, MT",5,1378.2400000000002
"Bucharest, RO","Timişoara, RO",9,399.34999999999997
"Bucharest, RO","Amsterdam, NL",32,1786.58
"Bucharest, RO","Copenhagen, DK",3,1556.0
"Bucharest, RO","Rome, IT",27,1148.7699999999998
"Bucharest, RO","Istanbul, TR",30,452.33000000000004
"Bucharest, RO","Memmingen, DE",8,1275.8399999999997
"Bucharest, RO","Zurich, CH",14,1391.11
"Bucharest, RO","Warsaw, PL",31,934.75
"Bucharest, RO","Prague, CZ",11,1084.12
"Bucharest, RO","Charleroi, BE",18,1746.3399999999997
"Bucharest, RO","Pescara, IT",6,988.82
"Bucharest, RO","Manchester, Greater Manchester, GB",4,2272.62
"Bucharest, RO","Vienna, AT",20,832.0800000000002
"Bucharest, RO","Liverpool, GB",2,2309.02
"Bucharest, RO","Madrid, ES",18,2470.1499999999996
"Bucharest, RO","Paris, FR",42,1878.6899999999998
"Bucharest, RO","Zaventem, BE",7,1756.91
"Bucharest, RO","Birmingham, West Midlands, GB",12,2215.29
"Bucharest, RO","Orio al Serio (BG), IT",25,1290.56
"Bucharest, RO","Billund, DK",4,1726.1
"Bucharest, RO","Riga, LV",2,1388.44
"Bucharest, RO","Dortmund, DE",8,1572.64
"Bucharest, RO","Bologna, IT",13,1172.58
"Bucharest, RO","Recea, RO",8,251.83
"Bucharest, RO","Pisa (PI), IT",3,1255.92
"Bucharest, RO","Caselle Torinese (TO), IT",2,1452.95
"Bucharest, RO","Zaragoza, ES",2,2216.37
"Bucharest, RO","Turku, FI",2,1794.67
"Bucharest, RO","Firenze (FI), IT",1,1189.45
"Bucharest, RO","Budapest, HU",12,631.06
"Bucharest, RO","Bristol, GB",6,2259.4
"Bucharest, RO","Thessaloniki, GR",3,515.21
"Bucharest, RO","Balice, PL",7,778.16
"Bucharest, RO","Oslo (Gardermoen), NO",2,2006.37
"Bucharest, RO","Gdańsk, PL",2,1223.85
"Bucharest, RO","Dublin, IE",8,2532.8599999999997
"Bucharest, RO","Munich, DE",17,1173.94
"Bucharest, RO","Bacău, RO",3,229.43999999999997
"Bucharest, RO","Augsburg, DE",1,1236.9
"Bucharest, RO","Málaga, ES",7,2708.64
"Bucharest, RO","Eindhoven, NL",6,1715.26
"Bucharest, RO","Ferno (VA), IT",12,1366.83
"Bucharest, RO","Luxembourg, LU",2,1603.03
"Bucharest, RO","Paphos, CY",2,1220.09
"Bucharest, RO","Berlin, DE",8,1269.72
"Budapest, HU","Paris, FR",34,1259.07
"Budapest, HU","Orio al Serio (BG), IT",15,746.67
"Budapest, HU","Spata-Artemida, GR",9,1132.6
"Budapest, HU","Manchester, Greater Manchester, GB",15,1642.0
"Budapest, HU","Luton, Luton, GB",19,1478.9800000000002
"Budapest, HU","Rome, IT",27,824.45
"Budapest, HU","Charleroi, BE",15,1117.63
"Budapest, HU","Barcelona, ES",26,1514.6
"Budapest, HU","Dublin, IE",16,1901.87
"Budapest, HU","Nottingham, Leicestershire, GB",2,1566.13
"Budapest, HU","Beauvais, FR",7,1269.75
"Budapest, HU","Copenhagen, DK",19,1007.11
"Budapest, HU","Valletta, MT",12,1350.06
"Budapest, HU","Dortmund, DE",4,942.43
"Budapest, HU","Málaga, ES",11,2276.47
"Budapest, HU","Madrid, ES",25,1976.99
"Budapest, HU","Berlin, DE",16,674.1200000000001
"Budapest, HU","Warsaw, PL",37,541.4399999999999
"Budapest, HU","Stuttgart, DE",12,746.5500000000001
"Budapest, HU","London, GB",58,1449.2
"Budapest, HU","Bristol, GB",7,1630.31
"Budapest, HU","Zaventem, BE",9,1126.71
"Budapest, HU","Caselle (VR), IT",2,672.03
"Budapest, HU","Alajero, La Gomera Island, ES",1,3804.88
"Budapest, HU","Ferno (VA), IT",25,820.26
"Budapest, HU","Gdańsk, PL",1,767.13
"Budapest, HU","Vienna, AT",20,202.5
"Budapest, HU","Istanbul, TR",35,1059.84
"Budapest, HU","Prague, CZ",12,459.11000000000007
"Budapest, HU","Edinburgh, GB",7,1800.25
"Budapest, HU","Birmingham, West Midlands, GB",6,1584.26
"Budapest, HU","Porto, PT",3,2302.0
"Budapest, HU","Belfast, GB",3,1916.01
"Budapest, HU","Oslo (Gardermoen), NO",10,1504.7100000000003
"Budapest, HU","Amsterdam, NL",22,1156.58
"Budapest, HU","Capannori (LU), IT",1,778.27
"Budapest, HU","Nice, Alpes-Maritimes, FR",2,1018.39
"Budapest, HU","Alicante, ES",10,1893.95
"Budapest, HU","Düsseldorf, DE",6,987.15
"Budapest, HU","Nantes, FR",2,1558.38
"Budapest, HU","Vilnius, LT",5,902.85
"Budapest, HU","Eindhoven, NL",12,1084.21
"Budapest, HU","Nuremberg, DE",6,632.82
"Budapest, HU","Colombier-Saugnieu, Rhône, FR",3,1087.92
"Budapest, HU","Bucharest, RO",16,631.06
"Budapest, HU","Bologna, IT",6,687.7800000000001
"Budapest, HU","Palermo, IT",3,1144.87
"Budapest, HU","Schkeuditz, DE",5,661.86
"Budapest, HU","Munich, DE",25,554.58
"Budapest, HU","Frankfurt am Main, DE",32,823.04
"Budapest, HU","Zurich, CH",28,793.92
"Budapest, HU","Leeds, West Yorkshire, GB",2,1618.69
"Budapest, HU","Valencia, ES",3,1806.97
"Budapest, HU","Shannon, IE",3,2067.78
"Budapest, HU","Stockholm, SE",6,1337.76
"Budapest, HU","Wrocław, PL",5,433.2
"Budapest, HU","Frankfurt am Main (Lautzenhausen), DE",1,910.59
"Budapest, HU","Thessaloniki, GR",6,833.86
"Budapest, HU","Paphos, CY",4,1803.28
"Budapest, HU","Geneva, CH",5,997.6900000000002
"Budapest, HU","Toulouse/Blagnac, FR",2,1443.77
"Busevec, HR","Warsaw, PL",2,810.3
"Busevec, HR","Rome, IT",1,520.74
"Bydgoszcz, PL","London, GB",4,1234.56
"Bydgoszcz, PL","Warsaw, PL",6,222.25
"Bydgoszcz, PL","Dublin, IE",3,1604.86
"Bydgoszcz, PL","Birmingham, West Midlands, GB",1,1324.6
"Bydgoszcz, PL","Luton, Luton, GB",3,1246.21
"Bydgoszcz, PL","Frankfurt am Main, DE",4,734.4
"Béziers, FR","Charleroi, BE",1,798.17
"Büren, DE","Berlin, DE",3,344.6499999999999
"Büren, DE","Munich, DE",9,427.26
"Büren, DE","Alicante, ES",2,1645.78
"Caen, FR","Colombier-Saugnieu, Rhône, FR",6,566.36
"Caen, FR","Montpellier/Méditerranée, FR",2,708.71
"Caen, FR","Nice, Alpes-Maritimes, FR",2,849.04
"Caen, FR","Marignane, Bouches-du-Rhône, FR",4,771.97
"Caen, FR","Toulouse/Blagnac, FR",2,632.39
"Calden, DE","Velika Gorica, HR",1,799.02
"Cambridge, Cambridgeshire, GB","Göteborg, SE",3,973.9
"Cambridge, Cambridgeshire, GB","Newcastle upon Tyne, Tyne and Wear, GB",1,338.13
"Carcassonne, FR","Manchester, Greater Manchester, GB",2,1176.14
"Cardiff, GB","Nantes, FR",4,488.27
"Cardiff, GB","Toulouse/Blagnac, FR",5,932.78
"Cardiff, GB","Dole, FR",1,799.49
"Cardiff, GB","Brest, FR",2,336.8
"Cardiff, GB","Antwerp, BE",1,543.04
"Cardiff, GB","Tenerife, ES",2,2795.57
"Cardiff, GB","Alicante, ES",9,1474.42
"Cardiff, GB","Colombier-Saugnieu, Rhône, FR",7,883.66
"Cardiff, GB","Chassieu, Lyon, FR",1,876.02
"Cardiff, GB","Amsterdam, NL",13,565.67
"Cardiff, GB","Bordeaux, FR",3,755.81
"Cardiff, GB","Paris, FR",7,459.79
"Cardiff, GB","Marignane, Bouches-du-Rhône, FR",3,1092.75
"Cardiff, GB","Belfast, GB",5,403.07
"Cardiff, GB","Grenoble, FR",1,926.36
"Cascais, PT","London, GB",2,1595.37
"Cascais, PT","Geneva, CH",4,1514.45
"Caselle (VR), IT","Munich, DE",13,336.02000000000004
"Caselle (VR), IT","London, GB",26,1052.57
"Caselle (VR), IT","Prague, CZ",3,580.71
"Caselle (VR), IT","Paris, FR",11,781.8600000000001
"Caselle (VR), IT","Frankfurt am Main, DE",14,543.63
"Caselle (VR), IT","Oslo (Gardermoen), NO",7,1645.6299999999999
"Caselle (VR), IT","Rome, IT",11,418.25
"Caselle (VR), IT","Lamezia Terme (CZ), IT",5,845.55
"Caselle (VR), IT","Geneva, CH",2,381.93
"Caselle (VR), IT","Nuremberg, DE",1,456.54
"Caselle (VR), IT","Madrid, ES",3,1305.74
"Caselle (VR), IT","Ferno (VA), IT",1,170.27
"Caselle (VR), IT","Palermo, IT",14,828.5
"Caselle (VR), IT","Colombier-Saugnieu, Rhône, FR",1,452.73
"Caselle (VR), IT","Zurich, CH",1,291.13
"Caselle (VR), IT","Barcelona, ES",5,844.8399999999999
"Caselle Torinese (TO), IT","Munich, DE",13,471.18
"Caselle Torinese (TO), IT","Pescara, IT",7,607.7
"Caselle Torinese (TO), IT","Amsterdam, NL",11,818.0
"Caselle Torinese (TO), IT","Frankfurt am Main, DE",12,540.91
"Caselle Torinese (TO), IT","Barcelona, ES",11,625.83
"Caselle Torinese (TO), IT","Paris, FR",20,611.49
"Caselle Torinese (TO), IT","Rome, IT",26,539.38
"Caselle Torinese (TO), IT","Seville, ES",3,1421.0199999999998
"Caselle Torinese (TO), IT","Dublin, IE",8,1357.3
"Caselle Torinese (TO), IT","Istanbul, TR",6,1783.82
"Caselle Torinese (TO), IT","London, GB",47,901.82
"Caselle Torinese (TO), IT","Vienna, AT",4,753.14
"Caselle Torinese (TO), IT","Toulouse/Blagnac, FR",1,528.78
"Caselle Torinese (TO), IT","Bristol, GB",4,1028.1
"Caselle Torinese (TO), IT","Madrid, ES",15,1063.91
"Caselle Torinese (TO), IT","Lamezia Terme (CZ), IT",11,995.73
"Caselle Torinese (TO), IT","Foggia (FG), IT",3,762.6
"Caselle Torinese (TO), IT","Palermo, IT",15,909.4400000000002
"Caselle Torinese (TO), IT","Stuttgart, DE",2,405.89
